Name,Ingredients,Level,FoodType,ImageSrc
Harissa sardines with couscous salad,"olive oil 8 x 60 g sardines , from sustainable sources, ask your fishmonger, scaled, gutted, gills removed sea salt freshly ground black pepper 1 heaped tablespoon harissa paste extra virgin olive oil 2 lemons fat-free natural yoghurt , to serve 4 handfuls rocket , washed and spun dry to serve For the couscous 200 g couscous a few black olives , stone in, crushed and finely chopped 2 spring onions , trimmed and finely sliced a few sprigs fresh mint , leaves picked and finely sliced 100 g feta cheese , crumbled",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Guinness lamb shanks,"3 red onions olive oil 2 handfuls of raisins 3 heaped tablespoons thick-cut marmalade 1 heaped tablespoon tomato ketchup 2 tablespoons Worcestershire sauce, plus extra for serving 200 ml Guinness or smooth dark ale 6 x 350g quality lamb shanks 8 sprigs of fresh rosemary 1 litre organic chicken stock TO SERVE 1 bunch of fresh mint a few tablespoons rapeseed or olive oil 2 spring onions cider vinegar",not-too-tricky,lamb,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Grilled or roasted monkfish with black olive sauce and lemon mash,"sea salt 2 lemons , zest of, plus a little juice 1 sprig fresh rosemary , leaves picked 4 x 200 g monkish fillets , from sustainable sources, ask your fishmonger olive oil 2 bunches rocket , washed and drained For the black olive sauce 2 large handfuls black olives , stoned and very roughly chopped ½ fresh red chilli , deseeded and finely chopped 1 small handful fresh herbs (basil, marjoram and parsley) , finely chopped 1 heart celery , yellow leaves chopped 1 clove garlic , peeled and finely chopped 1 lemon , juice of freshly ground black pepper 2 lugs extra virgin olive oil balsamic vinegar For the lemon mash 1 kg floury potatoes sea salt freshly ground black pepper extra virgin olive oil milk 1 lemon , juice of",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Grilled mushroom risotto,"1 small onion , peeled and finely chopped 2 sticks celery , trimmed and finely chopped 400 g risotto rice 75 ml vermouth or white wine sea salt freshly ground black pepper 4 large handfuls wild mushrooms (try shiitake, girolle, chestnut or oyster) , cleaned and sliced a few sprigs fresh chervil, tarragon or parsley , leaves picked and chopped 1 lemon , juice of 1 teaspoon butter 1 small handful Parmesan cheese , freshly grated, plus extra for serving extra virgin olive oil 1.5 litres organic chicken or vegetable stock , hot 1 handful dried porcini mushrooms olive oil",not-too-tricky,rice,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Grilled marinated mozzarella with crunchy bread, smoked bacon and a black olive and lemon dressing","1 loaf ciabatta bread 4 rashers higher-welfare thinly sliced dry-cured smoke bacon, or pancetta 2 lemons , zest of 2 large buffalo mozzarella cheeses 8 sticks fresh rosemary 1 clove garlic extra virgin olive oil 3 handfuls mixed fresh herbs (chives, chervil, mint, basil, parsley) For the dressing 1 good handful black olives , stones removed 1 fresh red chilli , deseeded and finely chopped 5 tablespoons lemon juice 4 tablespoons extra virgin olive oil sea salt freshly ground black pepper",not-too-tricky,cheese,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Grilled lamb kofta kebabs with pistachios & spicy salad wrap,"500 g trimmed shoulder or neck fillet of quality lamb , chopped into 2.5cm chunks 2 heaped tablespoons fresh thyme leaves 1 level tablespoon ground chilli 1 level tablespoon ground cumin 4 level tablespoons sumac , or finely grated zest of 1 lemon 1 good handful of shelled pistachio nuts a few handfuls of mixed salad leaves, such as romaine or cos, endive and rocket , washed, spun dry and shredded ½ a bunch of fresh mint , (15g), leaves picked 1 red onion , peeled and very finely sliced 1 lemon 1 bunch fresh flat-leaf parsley , (30g), leaves picked extra virgin olive oil 4 large flatbreads or tortilla wraps 4 tablespoons fat-free natural yoghurt",not-too-tricky,lamb,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Grilled fillet steak with the creamiest white beans and leeks,"4 leeks , trimmed and finely sliced 1 small bunch fresh thyme , leaves picked 2 cloves garlic , peeled and finely chopped olive oil 1 small wineglass white wine 500 g good-quality tinned butter beans , drained and rinsed 1 small handful freshly picked parsley leaves , finely chopped 1 tablespoon fat-free natural yoghurt good-quality peppery extra virgin olive oil sea salt freshly ground black pepper 4 x 200 g well-marbled quality fillet steaks , 2.5-4cm thick 1 lemon",not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Roasted cod with pancetta & pea mash,"4 thick pieces of cod fillet , about 120g each, from sustainable sources 8 thin slices of higher-welfare pancetta 2 lemons 500 g potatoes 300 g frozen garden peas ½ a fresh red chilli , (optional) 1 small knob of butter 1 splash of milk ½ a bunch of fresh mint , (15g) 60 g rocket extra virgin olive oil",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Grilled and roasted pork (Maiale alla griglia e arrosto),"2 heaped tablespoons fennel seeds 2-3 dried red chillies 2 kg higher-welfare pork loin olive oil sea salt freshly ground black pepper 10 tablespoons good-quality red wine vinegar 1 bunch fresh rosemary , leaves picked",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Grilled and marinated rabbit (Coniglio marinato alla griglia),"1.2 kg rabbit , preferably wild, jointed 1 handful fresh thyme and rosemary , leaves picked 4 cloves garlic , peeled olive oil 1 lemon , zest and juice of 1 teaspoon honey 4 thick slices higher-welfare pancetta salt freshly ground black pepper",not-too-tricky,game,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Griddled mackerel with a courgette and bean salad,"3 courgettes 400 g tinned black-eyed beans , drained 1 fresh red chilli , deseeded and finely chopped 1 small bunch fresh mint , leaves picked and chopped 4 fresh mackerel fillets , from sustainable sources, ask your fishmonger extra virgin olive oil sea salt extra virgin olive oil 1 lemon , halved",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Green chilli,"olive oil 800 g pork mince 1 teaspoon dried sage 2 onions , peeled and roughly chopped 3 cloves garlic , peeled and finely sliced 2 green peppers , deseeded and roughly chopped 6 small green chillies , roughly chopped 4 large ripe red tomatoes , chopped into small chunks 1 romaine lettuce , leaves washed and spun dry ½ a bunch of fresh mint , (15g) 4 spring onions 1 packet flour tortillas 1 lime soured cream or natural yoghurt , to serve",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Gennaro's stuffed porchetta,"3 kg boned higher-welfare shoulder of pork , butterflied and skin on sea salt freshly ground black pepper For the stuffing 2 onions , peeled and finely diced olive oil 200 g higher-welfare chicken livers , cleaned and roughly chopped 200 g higher-welfare pork mince 75 g pine nuts 100 g raisins ½ bunch fresh sage , leaves picked and roughly chopped ½ bunch fresh flat-leaf parsley , leaves picked and roughly chopped 1 wineglass red wine or mulled wine , plus a bit extra for the stuffing 8 carrots",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Fried pizza (Pizza fritta),"1 basic pizza dough recipe flour , for dusting vegetable oil , for frying 2 x 150 g buffalo mozzarella balls 5 teaspoons dried oregano , optional For the tomato sauce extra virgin olive oil 1 clove garlic , peeled and finely sliced 1 bunch fresh basil , leaves picked 400 g good-quality tinned plum tomatoes sea salt freshly ground black pepper",not-too-tricky,bread,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Fresh noodle salad,"300 g cellophane noodles or beanthread noodles 200 g quality minced beef 2 teaspoons five-spice 5 tablespoons olive oil 2 cloves garlic , peeled and grated 2 heaped teaspoons grated fresh ginger 100 g cooked peeled prawns , from sustainable sources, ask your fishmonger 3 teaspoons sugar 1 bunch spring onions , finely sliced 3 tablespoons fresh lime juice 1 tablespoon fish sauce 2 fresh red chillies , deseeded and finely sliced 1 handful fresh coriander , chopped 1 handful fresh mint , chopped 2 handfuls roasted peanuts sea salt freshly ground black pepper",not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Flash roast beef with garlic, rosemary and girolles (Schiacciata di manzo con aglio, rosmarino e funghi)","500 g quality beef fillet , sinews removed, cut into 1cm slices extra virgin olive oil a few drops truffle oil , optional 2 sprigs fresh rosemary , leaves picked 1 clove garlic , peeled and finely sliced 3 handfuls rocket 1 large handful mixed salad leaves , including radicchio di Treviso or salad radicchio 1 handful really firm mushrooms, such as girolles, chanterelles, field or uovoli (Caesar) balsamic vinegar sea salt freshly ground black pepper 1 block Parmesan cheese",not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Five spice duck salad,"1 large duck breast 1 teaspoon Chinese five spice powder 1 pomegranate , halved 3 spring onions , trimmed and sliced 1 sprig fresh coriander , leaves picked a few sprigs watercress ½ ripe mango , peeled and cut into chunks ½ lime , juice of sesame oil , to drizzle 1 little gem lettuce",not-too-tricky,duck,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Fish, chips & mushy peas","900 g potatoes sunflower oil , for deep-frying 225 g white fish fillets , skin off, pin-boned, from sustainable sources 225 g plain flour , plus extra for dusting 285 ml cold beer 3 heaped teaspoons baking powder MUSHY PEAS a few sprigs of fresh mint 1 knob of unsalted butter 4 handfuls of podded peas ½ a lemon",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Fish cakes,"300 g potatoes 100 g salmon fillet , skin on, scaled, pin-boned, from sustainable sources olive oil a few sprigs of fresh flat-leaf parsley 1 lemon 1 tablespoon plain flour , plus extra for dusting",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Festive fiesta tacos,"1 teaspoon sweet smoked paprika 1 teaspoon fennel seeds 200 g higher-welfare pork belly , skin off and cut into 1cm dice olive oil 1 ripe avocado , halved and destoned 2 large ripe tomatoes 1 fresh red chilli 200 g tinned haricot beans , drained, optional 2 limes sea salt freshly ground black pepper 1 teaspoon runny honey 6 taco shells ½ bunch fresh coriander , leaves picked and chopped 1 lime 1 teaspoon runny honey fat-free natural yoghurt , to serve",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Fennel risotto with ricotta and dried chilli (Risotto ai finocchi con ricotta e peperoncino),"½ teaspoon fennel seeds extra virgin olive oil 2 cloves garlic , peeled and finely sliced 2 bulbs fennel , finely sliced, herby tops preserved sea salt freshly ground black pepper 1 risotto bianco 2 small dried chillies 4 tablespoons good crumbly ricotta 1 lemon , zest and juice of Parmesan cheese , for grating",not-too-tricky,rice,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Feel good chicken broth,"1.5 kg higher-welfare chicken 2 carrots , peeled and roughly chopped 2 sticks celery , roughly chopped 1 rasher higher-welfare smoked bacon 2-3 sprigs fresh rosemary 1 handful shiitake mushrooms 1 splash sherry or port , optional sea salt extra virgin olive oil",not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Farfalle with carbonara and spring peas,455 g farfalle 1 free-range egg 100 ml double cream 12 rashers of higher-welfare pancetta or smoked streaky bacon 3 handfuls of fresh podded or frozen peas 2 sprigs of fresh mint 2 handfuls of Parmesan cheese,not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Fantastic fish finger buttie,"4 fish fingers butter 2 slices white bread , or 1 roll tomato ketchup",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Fabulous fish stew,"2 cloves garlic , peeled 1 small pinch saffron , optional sea salt freshly ground black pepper 250 ml low-fat mayonnaise , made with free-range eggs lemon juice 12 mussels , from sustainable sources, ask your fishmonger 20 clams , from sustainable sources, ask your fishmonger olive oil 1 small wineglass white wine 400 g good-quality tinned plum tomatoes 2 small fillets of sea bass or bream , from sustainable sources, ask your fishmonger, cut in half 2 small fillets of red mullet or snapper , from sustainable sources, ask your fishmonger, cut in half 2 small fillets of monkfish or other firm white fish , from sustainable sources, ask your fishmonger 4 langoustines or tiger prawns , from sustainable sources, ask your fishmonger, shell on 2 thick slices crusty bread 1 small handful fennel tops extra virgin olive oil 1 small bunch fresh basil , leaves picked and stalks chopped",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Spiced roast chicken,"For the chicken and marinade 1.4 kg higher-welfare chicken 1 heaped tablespoon garlic , finely grated 1 heaped tablespoon fresh ginger , finely grated 1 heaped tablespoon fresh red chilli , finely grated 1 heaped tablespoon tomato puree 1 heaped teaspoon ground coriander 1 heaped teaspoon turmeric 1 heaped teaspoon garam masala 1 heaped teaspoon ground cumin 2 heaped teaspoons natural yoghurt 1 lemon , zest and juice of For the gravy 3 small red onions , peeled 1 stick cinnamon 10 cloves 3 tablespoons white wine vinegar 3 tablespoons Worcestershire sauce 3 level tablespoons plain flour 500 ml organic chicken stock fat-free natural yoghurt , to serve, optional For the Bombay-style potatoes 800 g new potatoes 1 lemon 2-3 tablespoons olive oil 1 heaped teaspoon black mustard seeds 1 heaped teaspoon cumin seeds 1 heaped teaspoon garam masala 1 heaped teaspoon turmeric 1 bulb garlic 1 fresh red chilli , deseeded and finely sliced 2 tomatoes , roughly chopped 1 small bunch fresh coriander",not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Delicious roasted white fish wrapped in smoked bacon with lemon mayonnaise and asparagus,"4 x 150 g white fish fillets , from sustainable sources, ask your fishmonger, cut 2.5cm thick, skinned and pinboned 2 sprigs of fresh rosemary , leaves picked and very finely chopped 2 lemons , zest and juice of freshly ground black pepper 12 rashers higher-welfare thinly sliced, smoked streaky bacon or pancetta olive oil 4 tablespoons low-fat free-range mayonnaise 2 large bunches of asparagus , trimmed",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Dark, sticky stew","800 g diced stewing lamb ½ a bunch of fresh rosemary 2 heaped tablespoons plain flour olive oil 1 red onion 8 field mushrooms 1 handful of baby carrots 1 parsnip 1 tablespoon Marmite 2 heaped tablespoons pearl barley 285 ml rich ale , such as Guinness, Caffrey’s, John Smith’s 550ml organic stock 550 ml organic stock 18 higher-welfare chipolata sausages 6 woody sprigs of fresh rosemary , (optional)",not-too-tricky,lamb,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Curry base sauce,"100 g red lentils 2 medium onions , peeled and roughly chopped 3 medium carrots , roughly chopped 1 red pepper , deseeded and roughly chopped light olive oil or vegetable oil 6 cloves garlic , peeled and roughly chopped 70 g fresh ginger , peeled and roughly chopped 6 stalks coriander , chopped 1 whole red chilli , deseeded and roughly chopped 1 tablespoon ground coriander 1 tablespoon ground cumin ½ teaspoon ground black pepper 1 tablespoon ground cinnamon 1 tablespoon paprika 1 tablespoon turmeric 1 tablespoon garam masala 2 x 400 g tinned plum tomatoes 300 ml water 200 ml tinned coconut milk salt freshly ground black pepper",not-too-tricky,vegetables,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Crispy-skinned mackerel with Asian-inspired dressing,"1 mug basmati rice sea salt freshly ground black pepper 4 x 170 g mackerel , from sustainable sources, ask your fishmonger, skin on, butterflied and pin-boned 1 lemon 1 spring onion , trimmed and finely sliced 2 sprigs of fresh coriander , leaves picked and chopped 2 sprigs of fresh mint , leaves picked 1 fresh red chilli , finely sliced, optional For the sauce 1 clove garlic , peeled 1 cm piece fresh ginger 1 spring onion , trimmed 1 fresh red chilli 2 limes 2 sprigs of coriander , leaves picked 4 tablespoons sesame oil 4 tablespoons soy sauce 2 teaspoons runny honey extra virgin olive oil",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Crispy Peking duck in pancakes,1.2 kg duck salt five-spice fresh ginger 10-12 destoned plums 5 tablespoons sugar 2 pinches five-spice 2 tablespoons soy sauce ½ teaspoon chilli powder grated orange zest ½ cucumber 1 bunch spring onions 2 packs pre-made pancakes,not-too-tricky,duck,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Crispy fried salmon with spring vegetable broth,"½ 850 ml organic chicken or vegetable stock , lightly seasoned 8 baby bulbs fennel , stalks removed and herby tops reserved 4x120 g salmon steaks , from sustainable sources, ask your fishmonger, scored 1 small handful fresh mint , ripped 1 small handful fresh basil , leaves picked extra virgin olive oil sea salt freshly ground black pepper 100 g green beans , tops removed 100 g podded broad beans 100 g podded peas",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Crispy barbecued side of salmon with cucumber yoghurt,"1.5 kg side of salmon , scaled, pin-boned, from sustainable soruces 1 lemon , zest and juice of 1 bunch fresh herby fennel tops or basil (30g) , leaves picked and finely chopped olive oil 1 cucumber , peeled lengthways at intervals 300 ml fat-free natural yoghurt 1 fresh red chilli , deseeded and finely chopped ½ a bunch of fresh mint or oregano (15g) , leaves picked and chopped extra virgin olive oil",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Creamy mussels with smoky bacon & cider,"1 clove of garlic ½ a bunch of fresh flat-leaf parsley ½ a bunch of fresh tarragon 4 rashers of higher-welfare smoked streaky bacon olive oil 1 kg mussels , scrubbed, debearded, from sustainable sources 150 ml quality cider 2 tablespoons fat-free natural yoghurt TOASTS ½-1 loaf of rustic bread or ciabatta 1 clove of garlic extra virgin olive oil",not-too-tricky,seafood,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Cornish cowboy pasties,"PASTRY 250 g butter 300 ml hot water 500 g plain flour , plus extra for dusting 1 large free-range egg , beaten 1 handful medium ground cornmeal or polenta FILLING 1 red onion , peeled and finely chopped olive oil 4 skinless, boneless higher-welfare chicken thighs , cut into 2cm dice ½ small butternut squash , (approximately 250g) peeled and cut into 1cm chunks 1 carrot , peeled and roughly chopped 1 medium potato , peeled and cut into 1cm chunks 6 sprigs fresh sage or thyme , leaves picked and chopped nutmeg 300 ml organic chicken stock 2 tablespoons Worcestershire sauce 1 tablespoon plain flour",not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Corn chowder,"1 stalk celery 1 medium onion olive oil ½ teaspoon dried thyme 1 tablespoon plain flour 840 ml semi-skimmed milk 1 medium potato , peeled and cut into little cubes 3 spring onions 175 g frozen corn ¼ cup fresh chives , chopped, or parsley",not-too-tricky,vegetables,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Coley korma with fluffy rice,"2 heaped tablespoons Patak's korma paste 4 x 180 g coley fillets , skin on, scaled and pin-boned, from sustainable sources olive oil 4 spring onions ½-1 fresh red chilli a few sprigs of fresh coriander 200 ml light coconut milk 1 lemon RICE 1 cup basmati rice sea salt",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Cod, potato and spring onion stew","1 onion , peeled and finely chopped 1 leek , washed and finely sliced extra virgin olive oil 2 medium courgettes , halved lengthways 1 kg potatoes , peeled 2 anchovies 1 wineglass white wine 565 ml milk 565 ml organic stock 1 kg cod fillet , from sustainable sources, ask your fishmonger, skinned and pin-boned salt freshly ground black pepper 1 handful fresh flat-leaf parsley , roughly chopped 1 bunch spring onions , finely sliced ½ lemon , juice of",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Chicken, sausage & prawn jambalaya","4 free-range chicken thighs , skin on 4 free-range chicken drumsticks , skin on cayenne pepper olive oil 300 g quality smoked sausage, such as andouille or fresh iberico chorizo , skin removed, cut into 1cm thick slices 1 large onion , peeled and roughly chopped 1 green pepper , deseeded and roughly chopped 1 red pepper , deseeded and roughly chopped 4 sticks celery , trimmed and roughly chopped 4 bay leaves 4 sprigs fresh thyme 6 cloves garlic , peeled and sliced 1-2 fresh red chillies , deseeded and finely chopped 400 g tinned chopped tomatoes 1.5 litres organic chicken stock 700 g long-grain rice 16-20 raw king prawns , from sustainable sources, ask your fishmonger, peeled and deveined 1 handful fresh curly parsley",not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Good old chicken tikka masala,"6 cloves of garlic 7.5 cm fresh ginger 2-3 fresh red chillies 2 medium onions olive oil 1 tablespoon mustard seeds 1 tablespoon paprika 2 teaspoons ground cumin 2 teaspoons ground coriander 3 tablespoons garam masala 200 ml natural yoghurt 4 x 120 g free-range chicken breasts , skin off 1 tablespoon unsalted butter 2 tablespoons tomato purée 1 small handful of ground cashew nuts or almonds 50 ml single cream 1 bunch of fresh coriander 1-2 limes",not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Chicken in milk,"1 x 1.5 kg free-range whole chicken 100 g unsalted butter olive oil ½ a cinnamon stick 1 bunch of fresh sage , leaves picked 2 lemons 10 cloves of garlic 550 ml milk",not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Chicken and mushroom pasta bake (Spaghetti tetrazzini),"20 g dried porcini mushrooms olive oil 4 higher-welfare chicken thighs , boned, skinned and cut into bite-sized pieces sea salt freshly ground black pepper 2 cloves of garlic , peeled and finely sliced 350 g mixed fresh mushrooms , cleaned and torn 200 ml white wine 320 g dried spaghetti 300 ml single cream 150 g Parmesan cheese , grated 1 sprig of fresh basil , leaves picked",not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Cheat’s homemade pappardelle with quick tomato sauce,"extra virgin olive oil 2 cloves garlic , peeled and finely sliced ½-1 fresh red chilli , halved, deseeded and finely sliced 1 small bunch of fresh basil , leaves picked 400 g good-quality tinned chopped tomatoes sea salt freshly ground black pepper 250 g fresh lasagne sheets Parmesan cheese , freshly grated, to serve",not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Chargrilled whole squid,"4 medium-sized whole squid , from sustainable sources, ask your fishmonger, cleaned and prepared, wings left on 1 tablespoon fennel seeds sea salt freshly ground black pepper 2 lemons , zest and juice of extra virgin olive oil 2-3 red chillies , deseeded and sliced 1 handful of fresh mint , finely chopped 1 lemon , cut into wedges, to serve",not-too-tricky,seafood,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Chargrilled tuna with oregano oil and beautifully dressed peas and broad beans,"For the oregano oil 1 small bunch of fresh oregano or marjoram , leaves picked sea salt 1 lemon , juice of best-quality extra virgin olive oil For the tuna, beans and peas 4 handfuls of podded peas 2 handfuls of podded broad beans 80 ml best-quality extra virgin olive oil sea salt freshly ground back pepper 1 small bunch of fresh mint , leaves picked 1 lemon , juice of 4 x 200 g tuna steaks , from sustainable sources, ask your fishmonger, cut 1cm thick",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Chargrilled tuna with dressed beans and loadsa herbs,"100 g cannellini beans 100 g borlotti beans 1 tomato , optional 1 potato , optional extra virgin olive oil 1 red onion , peeled and finely sliced 4 anchovy fillets , finely chopped 1-2 fresh red chillies , deseeded and finely sliced sea salt freshly ground black pepper 4 x 225 g tuna steaks , from sustainable sources, ask your fishmonger, about 1cm thick 2 lemons , zest and juice of 3 handfuls mixed fresh herbs (chives, chervil, basil, parsley, mint) , roughly chopped",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Chargrilled pork leg with asparagus,"100 g goat's cheese 8 tablespoons extra virgin olive oil , plus a little extra 1 clove garlic 1 small bunch fresh lemon thyme , leaves picked 4 x 175 g higher-welfare pork escalopes , about 1cm thick sea salt freshly ground black pepper 500 g asparagus , finely sliced lengthways 250 g green and yellow courgettes , finely sliced lengthways 4 tablespoons cider vinegar or white wine vinegar 1 bunch of fresh mint , leaves picked",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Caesar salad bites,"8 thin slices higher-welfare pork belly 2 handfuls stale bread , sugar-lump sized pieces, crusts removed 3 fresh anchovies 2 lemons , juice and zest of extra virgin olive oil 1 sprig fresh flat-leaf parsley , chopped 2 cos lettuces a few cherry tomatoes , washed Parmesan , shavings sea salt freshly ground black pepper",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Boxing Day bubble & squeak,"olive oil 800 g leftover veg , about half potatoes, then brussels sprouts, carrots, turnip 4 ripe tomatoes 4 large field mushrooms 8 rashers of higher-welfare smoked streaky bacon 4 higher-welfare chipolatas 4 large free-range eggs",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Blackened barbecued pork fillets,"MARINADE ½ teaspoon cumin seeds 1 teaspoon fennel seeds 2 cloves 1 heaped tablespoon sweet smoked paprika 1 orange ½ a bunch of fresh thyme 4 cloves of garlic 150 ml Heinz organic tomato ketchup 6 tablespoons balsamic vinegar PORK 4 x 400 g higher-welfare pork fillets a few sprigs of fresh coriander , optional 1 lemon , optional",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Best roast leg of lamb,2 kg leg of lamb or hogget 1 bulb of garlic ½ a bunch of fresh rosemary 1.5 kg potatoes 1 lemon olive oil MINT SAUCE 1 bunch of fresh mint 1 teaspoon sugar 3 tablespoons wine vinegar,not-too-tricky,lamb,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Best lamb cutlets with special basil sauce,"12 quality lamb cutlets 1 small handful of fresh thyme , leaves picked extra virgin olive oil sea salt freshly ground black pepper 400 g mushrooms , brushed clean and torn 1 small handful of fresh flat-leaf parsley 1 lemon 2 handfuls of pine nuts 2 large handfuls of fresh basil 3-5 tablespoons balsamic vinegar",not-too-tricky,lamb,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Best chargrilled steak,"For the salsa verde 1½-2 cloves of garlic , peeled 1 small handful of capers 1 small handful of gherkins pickled in sweet vinegar 6 anchovy fillets 2 large handfuls of flat-leaf parsley , leaves picked 1 bunch of fresh basil , leaves picked 1 handful of fresh mint , leaves picked 1 tablespoon Dijon mustard 3 tablespoons red wine vinegar 8 tablespoons really good extra virgin olive oil sea salt freshly ground black pepper For the steak 1 large bunch of fresh lemon thyme or thyme 1 clove of garlic 1 anchovy fillet 1 lemon , zest of 10 tablespoons extra virgin olive oil 4 x 175 g quality fillet or sirloin steaks 4 rashers higher-welfare smoked streaky bacon 8 medium large Portobello or other flat mushroom sea salt freshly ground black pepper",not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
