Name,Ingredients,Level,FoodType,ImageSrc
Chargrilled squid & cannellini beans,"2 fresh red chillies ½ a bunch of flat-leaf parsley , (15g) 2 lemons extra virgin olive oil 8 squid , cleaned, gutted, from sustainable sources olive oil 2 cloves of garlic 2 x 400 g tins of cannellini beans red wine vinegar 200 g rocket 2 fresh red chillies ½ a bunch of flat-leaf parsley , (15g) 2 lemons extra virgin olive oil 8 squid , cleaned, gutted, from sustainable sources olive oil 2 cloves of garlic 2 x 400 g tins of cannellini beans red wine vinegar 200 g rocket 2 fresh red chillies ½ a bunch of flat-leaf parsley , (15g) 2 lemons extra virgin olive oil 8 squid , cleaned, gutted, from sustainable sources olive oil 2 cloves of garlic 2 x 400 g tins of cannellini beans red wine vinegar 200 g rocket 2 fresh red chillies ½ a bunch of flat-leaf parsley , (15g) 2 lemons extra virgin olive oil 8 squid , cleaned, gutted, from sustainable sources olive oil 2 cloves of garlic 2 x 400 g tins of cannellini beans red wine vinegar 200 g rocket",not-too-tricky,squid,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Spinach, feta & lemon filo pie","1 kg frozen spinach 2 onions 2 cloves of garlic olive oil 1 whole nutmeg , for grating 1 lemon 100 g feta cheese ½ a bunch of fresh flat-leaf parsley , (15g) ½ a bunch of fresh dill , (15g) 200 g natural yoghurt 4 large free-range eggs 1 x 275 g pack filo pastry 10 g Cheddar cheese 1 kg frozen spinach 2 onions 2 cloves of garlic olive oil 1 whole nutmeg , for grating 1 lemon 100 g feta cheese ½ a bunch of fresh flat-leaf parsley , (15g) ½ a bunch of fresh dill , (15g) 200 g natural yoghurt 4 large free-range eggs 1 x 275 g pack filo pastry 10 g Cheddar cheese 1 kg frozen spinach 2 onions 2 cloves of garlic olive oil 1 whole nutmeg , for grating 1 lemon 100 g feta cheese ½ a bunch of fresh flat-leaf parsley , (15g) ½ a bunch of fresh dill , (15g) 200 g natural yoghurt 4 large free-range eggs 1 x 275 g pack filo pastry 10 g Cheddar cheese 1 kg frozen spinach 2 onions 2 cloves of garlic olive oil 1 whole nutmeg , for grating 1 lemon 100 g feta cheese ½ a bunch of fresh flat-leaf parsley , (15g) ½ a bunch of fresh dill , (15g) 200 g natural yoghurt 4 large free-range eggs 1 x 275 g pack filo pastry 10 g Cheddar cheese",not-too-tricky,vegetable,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Gnarly oven-baked mushrooms,8 portobello mushrooms olive oil 1 lemon 300 g wholewheat couscous 3 sprigs of fresh mint 2 cloves of garlic 3 sprigs of fresh rosemary 2 tablespoons baby capers 2 x 400 g tins of quality cherry tomatoes 80 g halloumi cheese 40 g unsalted pistachios 8 portobello mushrooms olive oil 1 lemon 300 g wholewheat couscous 3 sprigs of fresh mint 2 cloves of garlic 3 sprigs of fresh rosemary 2 tablespoons baby capers 2 x 400 g tins of quality cherry tomatoes 80 g halloumi cheese 40 g unsalted pistachios 8 portobello mushrooms olive oil 1 lemon 300 g wholewheat couscous 3 sprigs of fresh mint 2 cloves of garlic 3 sprigs of fresh rosemary 2 tablespoons baby capers 2 x 400 g tins of quality cherry tomatoes 80 g halloumi cheese 40 g unsalted pistachios 8 portobello mushrooms olive oil 1 lemon 300 g wholewheat couscous 3 sprigs of fresh mint 2 cloves of garlic 3 sprigs of fresh rosemary 2 tablespoons baby capers 2 x 400 g tins of quality cherry tomatoes 80 g halloumi cheese 40 g unsalted pistachios,not-too-tricky,mushroom,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Whole roasted spiced cauli,"½ a bunch of fresh coriander , (15g) 400 g chopped mixed onion, carrot and celery olive oil 1 small cauliflower , (600g) 2 teaspoons smoked paprika 2 heaped teaspoons madras curry paste 2 x 400 g tin of green lentils 2 x 400 g tin of blackeye beans 3 tablespoons mango chutney , plus extra to serve ½ a bunch of fresh coriander , (15g) 400 g chopped mixed onion, carrot and celery olive oil 1 small cauliflower , (600g) 2 teaspoons smoked paprika 2 heaped teaspoons madras curry paste 2 x 400 g tin of green lentils 2 x 400 g tin of blackeye beans 3 tablespoons mango chutney , plus extra to serve ½ a bunch of fresh coriander , (15g) 400 g chopped mixed onion, carrot and celery olive oil 1 small cauliflower , (600g) 2 teaspoons smoked paprika 2 heaped teaspoons madras curry paste 2 x 400 g tin of green lentils 2 x 400 g tin of blackeye beans 3 tablespoons mango chutney , plus extra to serve ½ a bunch of fresh coriander , (15g) 400 g chopped mixed onion, carrot and celery olive oil 1 small cauliflower , (600g) 2 teaspoons smoked paprika 2 heaped teaspoons madras curry paste 2 x 400 g tin of green lentils 2 x 400 g tin of blackeye beans 3 tablespoons mango chutney , plus extra to serve",not-too-tricky,cauliflower,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Chicken satay-style noodle salad,"1 x 220 g tin of pineapple rings in juice 200 g vermicelli rice noodles 1 x 320 g pack of stir-fry veg 1 clove of garlic 1 fresh red chilli 2 limes 2 tablespoons teriyaki sauce 2 tablespoons crunchy peanut butter 4 free-range chicken thighs , skin off, bone out 1 bunch of fresh coriander , (30g) 1 bunch of fresh mint , (30g) 1 teaspoon sesame oil 2 teaspoons sesame seeds 1 x 220 g tin of pineapple rings in juice 200 g vermicelli rice noodles 1 x 320 g pack of stir-fry veg 1 clove of garlic 1 fresh red chilli 2 limes 2 tablespoons teriyaki sauce 2 tablespoons crunchy peanut butter 4 free-range chicken thighs , skin off, bone out 1 bunch of fresh coriander , (30g) 1 bunch of fresh mint , (30g) 1 teaspoon sesame oil 2 teaspoons sesame seeds 1 x 220 g tin of pineapple rings in juice 200 g vermicelli rice noodles 1 x 320 g pack of stir-fry veg 1 clove of garlic 1 fresh red chilli 2 limes 2 tablespoons teriyaki sauce 2 tablespoons crunchy peanut butter 4 free-range chicken thighs , skin off, bone out 1 bunch of fresh coriander , (30g) 1 bunch of fresh mint , (30g) 1 teaspoon sesame oil 2 teaspoons sesame seeds 1 x 220 g tin of pineapple rings in juice 200 g vermicelli rice noodles 1 x 320 g pack of stir-fry veg 1 clove of garlic 1 fresh red chilli 2 limes 2 tablespoons teriyaki sauce 2 tablespoons crunchy peanut butter 4 free-range chicken thighs , skin off, bone out 1 bunch of fresh coriander , (30g) 1 bunch of fresh mint , (30g) 1 teaspoon sesame oil 2 teaspoons sesame seeds",not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Vivid green risotto,"180 g mixed seasonal greens , such as kale, cavolo nero, swiss chard, spinach, broccoli 1.8 litres organic vegetable stock 3 tablespoons extra virgin olive oil 70 g Parmesan cheese , plus extra to serve 2 sticks of celery 1 onion 2 small knobs of unsalted butter 400 g risotto rice ½ a bunch of fresh thyme or marjoram , (15g) 125 ml white wine ½ a lemon 180 g mixed seasonal greens , such as kale, cavolo nero, swiss chard, spinach, broccoli 1.8 litres organic vegetable stock 3 tablespoons extra virgin olive oil 70 g Parmesan cheese , plus extra to serve 2 sticks of celery 1 onion 2 small knobs of unsalted butter 400 g risotto rice ½ a bunch of fresh thyme or marjoram , (15g) 125 ml white wine ½ a lemon 180 g mixed seasonal greens , such as kale, cavolo nero, swiss chard, spinach, broccoli 1.8 litres organic vegetable stock 3 tablespoons extra virgin olive oil 70 g Parmesan cheese , plus extra to serve 2 sticks of celery 1 onion 2 small knobs of unsalted butter 400 g risotto rice ½ a bunch of fresh thyme or marjoram , (15g) 125 ml white wine ½ a lemon 180 g mixed seasonal greens , such as kale, cavolo nero, swiss chard, spinach, broccoli 1.8 litres organic vegetable stock 3 tablespoons extra virgin olive oil 70 g Parmesan cheese , plus extra to serve 2 sticks of celery 1 onion 2 small knobs of unsalted butter 400 g risotto rice ½ a bunch of fresh thyme or marjoram , (15g) 125 ml white wine ½ a lemon",not-too-tricky,rice,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Katsu-style tofu rice bowls,"450 g firm tofu ½ teaspoon ground turmeric 2 tablespoons white miso rice vinegar mirin 300 g short grain brown rice 60 g breadcrumbs 40 g sesame seeds olive oil ½ teaspoon curry powder 2 tablespoons mango chutney ½ a pineapple 2 fresh red chillies 4 spring onions 400 g mixed crunchy veg , such as carrots, sugar snaps, cucumber, cabbage ½ a bunch of fresh coriander , (15g) hot chilli sauce , to serve 450 g firm tofu ½ teaspoon ground turmeric 2 tablespoons white miso rice vinegar mirin 300 g short grain brown rice 60 g breadcrumbs 40 g sesame seeds olive oil ½ teaspoon curry powder 2 tablespoons mango chutney ½ a pineapple 2 fresh red chillies 4 spring onions 400 g mixed crunchy veg , such as carrots, sugar snaps, cucumber, cabbage ½ a bunch of fresh coriander , (15g) hot chilli sauce , to serve 450 g firm tofu ½ teaspoon ground turmeric 2 tablespoons white miso rice vinegar mirin 300 g short grain brown rice 60 g breadcrumbs 40 g sesame seeds olive oil ½ teaspoon curry powder 2 tablespoons mango chutney ½ a pineapple 2 fresh red chillies 4 spring onions 400 g mixed crunchy veg , such as carrots, sugar snaps, cucumber, cabbage ½ a bunch of fresh coriander , (15g) hot chilli sauce , to serve 450 g firm tofu ½ teaspoon ground turmeric 2 tablespoons white miso rice vinegar mirin 300 g short grain brown rice 60 g breadcrumbs 40 g sesame seeds olive oil ½ teaspoon curry powder 2 tablespoons mango chutney ½ a pineapple 2 fresh red chillies 4 spring onions 400 g mixed crunchy veg , such as carrots, sugar snaps, cucumber, cabbage ½ a bunch of fresh coriander , (15g) hot chilli sauce , to serve",not-too-tricky,rice,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Roasted sweet potato burrito,"2 medium sweet potatoes , (600g) olive oil 2 cloves of garlic ½ a teaspoon of sweet smoked paprika ½ a teaspoon of ground cumin 1 x 400 g tin of black beans 150 g long grain rice 200 g spinach 6 spring onions 100 g sliced pickled jalapeños ½ a bunch of fresh coriander , (15g) 4 wholemeal tortillas 4 tablespoons diary-free yoghurt 1-2 limes 2 medium sweet potatoes , (600g) olive oil 2 cloves of garlic ½ a teaspoon of sweet smoked paprika ½ a teaspoon of ground cumin 1 x 400 g tin of black beans 150 g long grain rice 200 g spinach 6 spring onions 100 g sliced pickled jalapeños ½ a bunch of fresh coriander , (15g) 4 wholemeal tortillas 4 tablespoons diary-free yoghurt 1-2 limes 2 medium sweet potatoes , (600g) olive oil 2 cloves of garlic ½ a teaspoon of sweet smoked paprika ½ a teaspoon of ground cumin 1 x 400 g tin of black beans 150 g long grain rice 200 g spinach 6 spring onions 100 g sliced pickled jalapeños ½ a bunch of fresh coriander , (15g) 4 wholemeal tortillas 4 tablespoons diary-free yoghurt 1-2 limes 2 medium sweet potatoes , (600g) olive oil 2 cloves of garlic ½ a teaspoon of sweet smoked paprika ½ a teaspoon of ground cumin 1 x 400 g tin of black beans 150 g long grain rice 200 g spinach 6 spring onions 100 g sliced pickled jalapeños ½ a bunch of fresh coriander , (15g) 4 wholemeal tortillas 4 tablespoons diary-free yoghurt 1-2 limes",not-too-tricky,vegetable,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Cheat's squash pasta,"1 butternut squash , (1.2kg) 1 ciabatta roll , (85g) ½ a bunch of fresh thyme or rosemary , (15g) 1 clove of garlic olive oil 500 g fresh lasagne sheets 50 g Parmesan cheese , plus extra to serve extra virgin olive oil chilli oil , optional 1 butternut squash , (1.2kg) 1 ciabatta roll , (85g) ½ a bunch of fresh thyme or rosemary , (15g) 1 clove of garlic olive oil 500 g fresh lasagne sheets 50 g Parmesan cheese , plus extra to serve extra virgin olive oil chilli oil , optional 1 butternut squash , (1.2kg) 1 ciabatta roll , (85g) ½ a bunch of fresh thyme or rosemary , (15g) 1 clove of garlic olive oil 500 g fresh lasagne sheets 50 g Parmesan cheese , plus extra to serve extra virgin olive oil chilli oil , optional 1 butternut squash , (1.2kg) 1 ciabatta roll , (85g) ½ a bunch of fresh thyme or rosemary , (15g) 1 clove of garlic olive oil 500 g fresh lasagne sheets 50 g Parmesan cheese , plus extra to serve extra virgin olive oil chilli oil , optional",not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Roast duck with Marsala gravy,1 x 1.6kg whole duck 2 heaped teaspoons Chinese five-spice powder 1 clementine 6 fresh bay leaves GRAVY  1 bulb of garlic 2 carrots 2 red onions 3 tablespoons plain flour 100 ml Marsala 1 litre organic chicken stock 1 x 1.6kg whole duck 2 heaped teaspoons Chinese five-spice powder 1 clementine 6 fresh bay leaves GRAVY  1 bulb of garlic 2 carrots 2 red onions 3 tablespoons plain flour 100 ml Marsala 1 litre organic chicken stock 1 x 1.6kg whole duck 2 heaped teaspoons Chinese five-spice powder 1 clementine 6 fresh bay leaves GRAVY  1 bulb of garlic 2 carrots 2 red onions 3 tablespoons plain flour 100 ml Marsala 1 litre organic chicken stock 1 x 1.6kg whole duck 2 heaped teaspoons Chinese five-spice powder 1 clementine 6 fresh bay leaves GRAVY  1 bulb of garlic 2 carrots 2 red onions 3 tablespoons plain flour 100 ml Marsala 1 litre organic chicken stock,not-too-tricky,duck,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Best-ever Brussels sprouts,"800 g Brussels sprouts 2 higher-welfare Cumberland sausages ½ a bunch of fresh sage , (15g) 20 g unsalted butter 1 onion 1 sweet eating apple 1 tablespoon Worcestershire sauce 800 g Brussels sprouts 2 higher-welfare Cumberland sausages ½ a bunch of fresh sage , (15g) 20 g unsalted butter 1 onion 1 sweet eating apple 1 tablespoon Worcestershire sauce 800 g Brussels sprouts 2 higher-welfare Cumberland sausages ½ a bunch of fresh sage , (15g) 20 g unsalted butter 1 onion 1 sweet eating apple 1 tablespoon Worcestershire sauce 800 g Brussels sprouts 2 higher-welfare Cumberland sausages ½ a bunch of fresh sage , (15g) 20 g unsalted butter 1 onion 1 sweet eating apple 1 tablespoon Worcestershire sauce",not-too-tricky,vegetable,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Beautiful courgette carbonara,"6 medium green and yellow courgettes 500 g penne 4 large eggs 100 ml single cream 1 small handful of Parmesan cheese olive oil 6 slices of back bacon ½ a bunch of fresh thyme , (15g) a few courgette flowers , (optional) 6 medium green and yellow courgettes 500 g penne 4 large eggs 100 ml single cream 1 small handful of Parmesan cheese olive oil 6 slices of back bacon ½ a bunch of fresh thyme , (15g) a few courgette flowers , (optional) 6 medium green and yellow courgettes 500 g penne 4 large eggs 100 ml single cream 1 small handful of Parmesan cheese olive oil 6 slices of back bacon ½ a bunch of fresh thyme , (15g) a few courgette flowers , (optional) 6 medium green and yellow courgettes 500 g penne 4 large eggs 100 ml single cream 1 small handful of Parmesan cheese olive oil 6 slices of back bacon ½ a bunch of fresh thyme , (15g) a few courgette flowers , (optional)",not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Roasted black bean burgers,1½ red onions 200 g mixed mushrooms 100 g rye bread ground coriander 1 x 400 g tin of black beans olive oil 40 g mature Cheddar cheese 4 soft rolls 100 g ripe cherry tomatoes 1 lime chipotle Tabasco sauce 1 ripe mango 1 ripe avocado 4 tablespoons natural yoghurt 4 sprigs of fresh coriander 1½ red onions 200 g mixed mushrooms 100 g rye bread ground coriander 1 x 400 g tin of black beans olive oil 40 g mature Cheddar cheese 4 soft rolls 100 g ripe cherry tomatoes 1 lime chipotle Tabasco sauce 1 ripe mango 1 ripe avocado 4 tablespoons natural yoghurt 4 sprigs of fresh coriander 1½ red onions 200 g mixed mushrooms 100 g rye bread ground coriander 1 x 400 g tin of black beans olive oil 40 g mature Cheddar cheese 4 soft rolls 100 g ripe cherry tomatoes 1 lime chipotle Tabasco sauce 1 ripe mango 1 ripe avocado 4 tablespoons natural yoghurt 4 sprigs of fresh coriander 1½ red onions 200 g mixed mushrooms 100 g rye bread ground coriander 1 x 400 g tin of black beans olive oil 40 g mature Cheddar cheese 4 soft rolls 100 g ripe cherry tomatoes 1 lime chipotle Tabasco sauce 1 ripe mango 1 ripe avocado 4 tablespoons natural yoghurt 4 sprigs of fresh coriander,not-too-tricky,vegetable,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Chicken & tofu noodle soup,"2 shallots 2 cloves of garlic 2 cm piece of ginger 4 free-range chicken thighs , skin off, bone in groundnut oil sesame oil 1 star anise 2 tablespoons low-salt soy sauce 100 g fine rice noodles ½ a bunch of fresh coriander , (15g) ½ a bunch of fresh mint , (15g) 100 g tofu 4 spring onions ½ a fresh red chilli 100 g baby spinach 4 seaweed nori sheets 1 lime 2 shallots 2 cloves of garlic 2 cm piece of ginger 4 free-range chicken thighs , skin off, bone in groundnut oil sesame oil 1 star anise 2 tablespoons low-salt soy sauce 100 g fine rice noodles ½ a bunch of fresh coriander , (15g) ½ a bunch of fresh mint , (15g) 100 g tofu 4 spring onions ½ a fresh red chilli 100 g baby spinach 4 seaweed nori sheets 1 lime 2 shallots 2 cloves of garlic 2 cm piece of ginger 4 free-range chicken thighs , skin off, bone in groundnut oil sesame oil 1 star anise 2 tablespoons low-salt soy sauce 100 g fine rice noodles ½ a bunch of fresh coriander , (15g) ½ a bunch of fresh mint , (15g) 100 g tofu 4 spring onions ½ a fresh red chilli 100 g baby spinach 4 seaweed nori sheets 1 lime 2 shallots 2 cloves of garlic 2 cm piece of ginger 4 free-range chicken thighs , skin off, bone in groundnut oil sesame oil 1 star anise 2 tablespoons low-salt soy sauce 100 g fine rice noodles ½ a bunch of fresh coriander , (15g) ½ a bunch of fresh mint , (15g) 100 g tofu 4 spring onions ½ a fresh red chilli 100 g baby spinach 4 seaweed nori sheets 1 lime",not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
